Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / Condition,Google Shopping / Custom Label 0,Variant Weight Unit,Status
long-sleeve-t-shirt---regular-fit-cl0311-183,Long sleeve t-shirt - regular fit,"<p>Crew neck long sleeve t-shirt crafted from a soft stretch pima cotton, detailed with a seasonal Face logo patch. Cut to a regular unisex fit. Regular unisex fit. Crew neck. Long sleeves. Face logo. Female model is 180 cm / 5′9″ and wears a size XS. Male model is 189 cm / 6'2"" and wears a size M. Style ID: FA-UX-TSHI000317. Global Organic Textile Standard (GOTS) Organic, certified by Control Union, license number CU-1024001... Shell: 90% Cotton, 10% Elastane</p>",Acne Studios,gid://shopify/TaxonomyCategory/aa-1-13-8,T-shirts,"Acne Studios, male, adult, Optic White, Shell: 90% Cotton, 10% Elastane, FW25, T-shirts",TRUE,Size,XS,Color,Optic White,CL0311-183102,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336674954,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_FLAT.jpg,1,Long sleeve t-shirt - regular fit,FALSE,Long sleeve t-shirt - regular fit,"Crew neck long sleeve t-shirt crafted from a soft stretch pima cotton, detailed with a seasonal Face logo patch. Cut to a regular unisex fit. Regular unisex fit. Crew neck. Long sleeves. Face logo. Female model is 180 cm / 5′9″ and wears a size XS. Male model is 189 cm / 6'2"" and wears a size M. Style ID: FA-UX-TSHI000",Clothing > T-shirts,male,adult,new,FW25,kg,active
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,S,,Optic White,CL0311-183103,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336674961,,,,,,,,,,,,kg,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,M,,Optic White,CL0311-183104,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336674978,,,,,,,,,,,,kg,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,L,,Optic White,CL0311-183105,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336674985,,,,,,,,,,,,kg,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,XL,,Optic White,CL0311-183106,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336674992,,,,,,,,,,,,kg,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,XXL,,Optic White,CL0311-183107,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336675005,,,,,,,,,,,,kg,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_A.jpg,2,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_B.jpg,3,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_PLP_HOVER.jpg,4,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_PLP_man-new-arrivals.jpg,5,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_PLP_woman-new-arrivals.jpg,6,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_UNISEX-WOMAN_A.jpg,7,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_UNISEX-WOMAN_B.jpg,8,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_X.jpg,9,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_Y.jpg,10,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_PLP_man-face_HOVER.jpg,11,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_PLP_woman-face_HOVER.jpg,12,Long sleeve t-shirt - regular fit,,,,,,,,,,
long-sleeve-t-shirt---regular-fit-cl0311-183,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CL/CL0311-/2000x/CL0311-183_PLP_woman-t-shirts.jpg,13,Long sleeve t-shirt - regular fit,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,Regular fit jeans - 2010M,"<p>Jeans feature a vintage blue wash crafted from rigid denim made of a cotton blend. The 2010 jeans are cut to a regular fit with a low waist, straight leg and long length. Regular fit. Low waist. Straight leg. Long length. 5-pocket construction. Button fly. Leather patch. Model is 188 cm / 6'2"" and wears a size Small, Regular corresponds to a size 46 and size 29 denim. Style ID: Acne Studios 2010M Vintage Blue.. Shell: 100% Cotton, Patch: 100% Cow leather</p>",Acne Studios,gid://shopify/TaxonomyCategory/aa-1-10,Outerwear,"Acne Studios, male, adult, Mid blue, Shell: 100% Cotton, Patch: 100% Cow leather, FW25, Outerwear",TRUE,Size,XXXS - Regular,Color,Mid blue,B00441-AUZ110,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807383,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_FLAT.jpg,1,Regular fit jeans - 2010M,FALSE,Regular fit jeans - 2010M,"Jeans feature a vintage blue wash crafted from rigid denim made of a cotton blend. The 2010 jeans are cut to a regular fit with a low waist, straight leg and long length. Regular fit. Low waist. Straight leg. Long length. 5-pocket construction. Button fly. Leather patch. Model is 188 cm / 6'2"" and wears a size Small, R",Clothing > Outerwear,male,adult,new,FW25,kg,active
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XXS - Regular,,Mid blue,B00441-AUZ111,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807390,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XS - Regular,,Mid blue,B00441-AUZ112,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807406,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,S - Regular,,Mid blue,B00441-AUZ113,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807413,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,M - Regular,,Mid blue,B00441-AUZ114,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807420,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,L - Regular,,Mid blue,B00441-AUZ115,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807437,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XL - Regular,,Mid blue,B00441-AUZ116,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807444,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XXL - Regular,,Mid blue,B00441-AUZ117,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807451,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,120,,Mid blue,B00441-AUZ120,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807468,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XXS - Petit,,Mid blue,B00441-AUZ121,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807314,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XS - Petit,,Mid blue,B00441-AUZ122,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807321,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,S - Petit,,Mid blue,B00441-AUZ123,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807338,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,M - Petit,,Mid blue,B00441-AUZ124,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807345,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,L - Petit,,Mid blue,B00441-AUZ125,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807352,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XL - Petit,,Mid blue,B00441-AUZ126,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807369,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,XXL - Petit,,Mid blue,B00441-AUZ127,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336807376,,,,,,,,,,,,kg,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_A.jpg,2,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_B.jpg,3,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_C.jpg,4,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_D.jpg,5,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_E.jpg,6,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_PLP_HOVER.jpg,7,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_PLP_man-jeans.jpg,8,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_Y.jpg,9,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_Z.jpg,10,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_PLP_man-new-arrivals.jpg,11,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_X.jpg,12,Regular fit jeans - 2010M,,,,,,,,,,
regular-fit-jeans---2010m-b00441-auz,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/B0/B00441-/2000x/B00441-AUZ_PLP_man-seasonal-denim_HOVER.jpg,13,Regular fit jeans - 2010M,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,Velcro strap platform sneakers,"<p>Velcro sneakers feature an 80s tennis trainers-inspired construction with chunky soles, crafted from leather and detailed with a Face logo animation. Round toe sneakers. Velcro closure. Face logo detailing. Acne Studios branding. Sole height: 4 cm. Style ID: Steffey U Friend Raise.. Uppers: 100% Preferred cow leather, Lining: 80% Recycled polyester, 20% Polyester, Soles: 100% Ethylene-vinyl acetate</p>",Acne Studios,gid://shopify/TaxonomyCategory/aa-8,Shoes,"Acne Studios, male, adult, Optic white/optic white, Uppers: 100% Preferred cow leather, Lining: 80% Recycled polyester, 20% Polyester, Soles: 100% Ethylene-vinyl acetate, FW25, Shoes",TRUE,Size,42,Color,Optic white/optic white,CD0001-DPO420,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644308,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_UNISEX-MAN_A.jpg,1,Velcro strap platform sneakers,FALSE,Velcro strap platform sneakers,"Velcro sneakers feature an 80s tennis trainers-inspired construction with chunky soles, crafted from leather and detailed with a Face logo animation. Round toe sneakers. Velcro closure. Face logo detailing. Acne Studios branding. Sole height: 4 cm. Style ID: Steffey U Friend Raise.. Uppers: 100% Preferred cow leather, ",Shoes &amp; Accessories > Shoes,male,adult,new,FW25,kg,active
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,43,,Optic white/optic white,CD0001-DPO430,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644315,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,44,,Optic white/optic white,CD0001-DPO440,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644322,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,45,,Optic white/optic white,CD0001-DPO450,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644339,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,46,,Optic white/optic white,CD0001-DPO460,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644346,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,35,,Optic white/optic white,CD0001-DPO350,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644230,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,36,,Optic white/optic white,CD0001-DPO360,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644247,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,37,,Optic white/optic white,CD0001-DPO370,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644254,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,38,,Optic white/optic white,CD0001-DPO380,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644261,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,39,,Optic white/optic white,CD0001-DPO390,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644278,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,40,,Optic white/optic white,CD0001-DPO400,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644285,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,41,,Optic white/optic white,CD0001-DPO410,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336644292,,,,,,,,,,,,kg,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_C.jpg,2,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_D.jpg,3,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_E.jpg,4,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_F.jpg,5,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_G.jpg,6,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_UNISEX-WOMAN_A.jpg,7,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_A.jpg,8,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_B.jpg,9,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_PLP_woman-new-arrivals_hover.jpg,10,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_PLP_woman-shoes-and-accessories_hover.jpg,11,Velcro strap platform sneakers,,,,,,,,,,
velcro-strap-platform-sneakers-cd0001-dpo,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/CD/CD0001-/2000x/CD0001-DPO_PLP_woman-shoes_hover.jpg,12,Velcro strap platform sneakers,,,,,,,,,,
super-baggy-fit-jeans---2023-c00094-838,Super baggy fit jeans - 2023,"<p>Jeans feature a strong contrast vintage wash with a coated tint on an indigo denim base, crafted from rigid denim made of a cotton blend. the 2023 jeans are cut to a super baggy fit with a mid waist, super wide leg and long length. Supper baggy fit. Mid waist. Super wide leg. Long length. Back leather patch. 5-pocket denim construction. Button fly. Female model is 180cm/ 5'11 and wears a size 26/34. Male model is 188 cm / 6'2 and wears a size 30/34. Style ID: Acne Studios 2023 U Rocka.. Shell: 80% Organic cotton, 20% Recycled cotton, Patch: 100% Cow leather</p>",Acne Studios,gid://shopify/TaxonomyCategory/aa-1-10,Outerwear,"Acne Studios, male, adult, Dark Blue, Shell: 80% Organic cotton, 20% Recycled cotton, Patch: 100% Cow leather, FW25, Outerwear",TRUE,Size,XXXS/XXXS - Regular,Color,Dark Blue,C00094-838140,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825752,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/C0/C00094-/2000x/C00094-838_FLAT.jpg,1,Super baggy fit jeans - 2023,FALSE,Super baggy fit jeans - 2023,"Jeans feature a strong contrast vintage wash with a coated tint on an indigo denim base, crafted from rigid denim made of a cotton blend. the 2023 jeans are cut to a super baggy fit with a mid waist, super wide leg and long length. Supper baggy fit. Mid waist. Super wide leg. Long length. Back leather patch. 5-pocket d",Clothing > Outerwear,male,adult,new,FW25,kg,active
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XXS/XXS - Regular,,Dark Blue,C00094-838141,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825769,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XS/XS - Regular,,Dark Blue,C00094-838142,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825776,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,S/S - Regular,,Dark Blue,C00094-838143,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825783,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,M/M - Regular,,Dark Blue,C00094-838144,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825790,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,L/L - Regular,,Dark Blue,C00094-838145,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825806,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XL/XL - Regular,,Dark Blue,C00094-838146,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825813,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XXL/XXL - Regular,,Dark Blue,C00094-838147,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825820,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XXXS/XXXS - Petit,,Dark Blue,C00094-838148,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825837,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XXS/XXS - Petit,,Dark Blue,C00094-838149,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825844,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XS/XS - Petit,,Dark Blue,C00094-838150,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825851,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,S/S - Petit,,Dark Blue,C00094-838151,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825868,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,M/M - Petit,,Dark Blue,C00094-838152,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825875,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XL/XL - Petit,,Dark Blue,C00094-838153,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825882,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XL/XL - Petit,,Dark Blue,C00094-838154,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825899,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,XXL/XXL - Petit,,Dark Blue,C00094-838155,,shopify,10,deny,manual,10000,,TRUE,TRUE,7323336825905,,,,,,,,,,,,kg,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/C0/C00094-/2000x/C00094-838_A.jpg,2,Super baggy fit jeans - 2023,,,,,,,,,,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/C0/C00094-/2000x/C00094-838_B.jpg,3,Super baggy fit jeans - 2023,,,,,,,,,,
super-baggy-fit-jeans---2023-c00094-838,,,,,,,,,,,,,,,,,,,,,,,https://dev-ondemand04.acnestudios.com/on/demandware.static/-/Sites-acne-product-catalog/en_SE/v1769009142235/images/C0/C00094-/2000x/C00094-838_C.jpg,4,Super baggy fit jeans - 2023,,,,,,,,,,
